"ID","ESTADO_PROC","CANT_PROD","CANT_A_PROD","PLACA","PLACAS_USADAS","PLACAS_BUENAS","PLACAS_MALAS","TIEMPO_TOTAL","NUMERO_PERSONAS","STOCK","USER","STOCK_CANT","despunte"
32616,PENDIENTE,0,4000,,,,,,0,,,0,0
32617,PENDIENTE,0,4000,,,,,,0,,,0,0
32618,PENDIENTE,0,4000,,,,,,0,,,0,0
32619,PENDIENTE,0,4000,,,,,,0,,,0,0
32620,PENDIENTE,0,4000,,,,,,0,,,0,0
32621,PENDIENTE,0,4000,,,,,,0,,,0,0
32622,PENDIENTE,0,4000,,,,,,0,,,0,0
32623,PENDIENTE,0,4000,,,,,,0,,,0,0
32624,PENDIENTE,0,4000,,,,,,0,,,0,0
32625,PENDIENTE,0,4000,,,,,,0,,,0,0
32626,PENDIENTE,0,4000,,,,,,0,,,0,0
32627,PENDIENTE,0,4000,,,,,,0,,,0,0
32628,PENDIENTE,0,4000,,,,,,0,,,0,0
32629,PENDIENTE,0,4000,,,,,,0,,,0,0
32630,PENDIENTE,0,4000,,,,,,0,,,0,0
32631,PENDIENTE,0,4000,,,,,,0,,,0,0
32632,PENDIENTE,0,4000,,,,,,0,,,0,0
32633,PENDIENTE,0,4000,,,,,,0,,,0,0
32634,PENDIENTE,0,4000,,,,,,0,,,0,0
32635,PENDIENTE,0,4000,,,,,,0,,,0,0
32636,PENDIENTE,0,4000,,,,,,0,,,0,0
32637,PENDIENTE,0,4000,,,,,,0,,,0,0
32638,PENDIENTE,0,4000,,,,,,0,,,0,0
32639,PENDIENTE,0,4000,,,,,,0,,,0,0
32640,PENDIENTE,0,4000,,,,,,0,,,0,0
32641,PENDIENTE,0,4000,,,,,,0,,,0,0
32642,PENDIENTE,0,4000,,,,,,0,,,0,0
32643,PENDIENTE,0,4000,,,,,,0,,,0,0
32644,PENDIENTE,0,4000,,,,,,0,,,0,0
32645,PENDIENTE,0,4000,,,,,,0,,,0,0
32646,PENDIENTE,0,4000,,,,,,0,,,0,0
32647,PENDIENTE,0,4000,,,,,,0,,,0,0
32648,PENDIENTE,0,4000,,,,,,0,,,0,0
32649,PENDIENTE,0,4000,,,,,,0,,,0,0
32650,PENDIENTE,0,4000,,,,,,0,,,0,0
32651,PENDIENTE,0,4000,,,,,,0,,,0,0
32652,PENDIENTE,0,4000,,,,,,0,,,0,0
32653,PENDIENTE,0,4000,,,,,,0,,,0,0
32654,PENDIENTE,0,4000,,,,,,0,,,0,0
32655,PENDIENTE,0,4000,,,,,,0,,,0,0
32656,PENDIENTE,0,4000,,,,,,0,,,0,0
32657,PENDIENTE,0,4000,,,,,,0,,,0,0
32658,PENDIENTE,0,4000,,,,,,0,,,0,0
32659,PENDIENTE,0,4000,,,,,,0,,,0,0
32660,PENDIENTE,0,4000,,,,,,0,,,0,0
32661,PENDIENTE,0,4000,,,,,,0,,,0,0
32662,PENDIENTE,0,4000,,,,,,0,,,0,0
32663,PENDIENTE,0,4000,,,,,,0,,,0,0
32664,PENDIENTE,0,4000,,,,,,0,,,0,0
32665,PENDIENTE,0,4000,,,,,,0,,,0,0
32666,PENDIENTE,0,4000,,,,,,0,,,0,0
32667,PENDIENTE,0,4000,,,,,,0,,,0,0
32668,PENDIENTE,0,4000,,,,,,0,,,0,0
32669,PENDIENTE,0,4000,,,,,,0,,,0,0
32670,PENDIENTE,0,500,,,,,,0,,,0,0
32671,PENDIENTE,0,500,,,,,,0,,,0,0
32672,PENDIENTE,0,500,,,,,,0,,,0,0
32673,PENDIENTE,0,4000,,,,,,0,,,0,0
32674,PENDIENTE,0,4000,,,,,,0,,,0,0
32675,PENDIENTE,0,4000,,,,,,0,,,0,0
32676,PENDIENTE,0,4000,,,,,,0,,,0,0
32677,PENDIENTE,0,4000,,,,,,0,,,0,0
32678,PENDIENTE,0,4000,,,,,,0,,,0,0
32679,PENDIENTE,0,4000,,,,,,0,,,0,0
32680,PENDIENTE,0,4000,,,,,,0,,,0,0
32681,PENDIENTE,0,4000,,,,,,0,,,0,0
32682,PENDIENTE,0,4000,,,,,,0,,,0,0
32683,PENDIENTE,0,4000,,,,,,0,,,0,0
32684,PENDIENTE,0,4000,,,,,,0,,,0,0
32685,PENDIENTE,0,4000,,,,,,0,,,0,0
32686,PENDIENTE,0,4000,,,,,,0,,,0,0
32687,PENDIENTE,0,4000,,,,,,0,,,0,0
32688,PENDIENTE,0,4000,,,,,,0,,,0,0
32689,PENDIENTE,0,4000,,,,,,0,,,0,0
32690,PENDIENTE,0,4000,,,,,,0,,,0,0
32691,PENDIENTE,0,4000,,,,,,0,,,0,0
32692,PENDIENTE,0,4000,,,,,,0,,,0,0
32693,PENDIENTE,0,4000,,,,,,0,,,0,0
32694,PENDIENTE,0,4000,,,,,,0,,,0,0
32695,PENDIENTE,0,4000,,,,,,0,,,0,0
32696,PENDIENTE,0,4000,,,,,,0,,,0,0
32697,PENDIENTE,0,4000,,,,,,0,,,0,0
32698,PENDIENTE,0,4000,,,,,,0,,,0,0
32699,PENDIENTE,0,4000,,,,,,0,,,0,0
32700,PENDIENTE,0,4000,,,,,,0,,,0,0
32701,PENDIENTE,0,4000,,,,,,0,,,0,0
32702,PENDIENTE,0,4000,,,,,,0,,,0,0
32703,PENDIENTE,0,4000,,,,,,0,,,0,0
32704,PENDIENTE,0,4000,,,,,,0,,,0,0
32705,PENDIENTE,0,4000,,,,,,0,,,0,0
32706,PENDIENTE,0,4000,,,,,,0,,,0,0
32707,PENDIENTE,0,4000,,,,,,0,,,0,0
32708,PENDIENTE,0,4000,,,,,,0,,,0,0
32709,PENDIENTE,0,4000,,,,,,0,,,0,0
32710,PENDIENTE,0,4000,,,,,,0,,,0,0
32711,PENDIENTE,0,4000,,,,,,0,,,0,0
32712,PENDIENTE,0,4000,,,,,,0,,,0,0
32713,PENDIENTE,0,4000,,,,,,0,,,0,0
32714,PENDIENTE,0,4000,,,,,,0,,,0,0
32715,PENDIENTE,0,4000,,,,,,0,,,0,0
32716,PENDIENTE,0,4000,,,,,,0,,,0,0
32717,PENDIENTE,0,4000,,,,,,0,,,0,0
32718,PENDIENTE,0,4000,,,,,,0,,,0,0
32719,PENDIENTE,0,4000,,,,,,0,,,0,0
32720,PENDIENTE,0,4000,,,,,,0,,,0,0
32721,PENDIENTE,0,4000,,,,,,0,,,0,0
32722,PENDIENTE,0,4000,,,,,,0,,,0,0
32723,PENDIENTE,0,4000,,,,,,0,,,0,0
32724,PENDIENTE,0,4000,,,,,,0,,,0,0
32725,PENDIENTE,0,4000,,,,,,0,,,0,0
32726,PENDIENTE,0,4000,,,,,,0,,,0,0
32727,PENDIENTE,0,4000,,,,,,0,,,0,0
32728,PENDIENTE,0,4000,,,,,,0,,,0,0
32729,PENDIENTE,0,4000,,,,,,0,,,0,0
32730,PENDIENTE,0,4000,,,,,,0,,,0,0
32731,PENDIENTE,0,4000,,,,,,0,,,0,0
32732,PENDIENTE,0,4000,,,,,,0,,,0,0
32733,PENDIENTE,0,4000,,,,,,0,,,0,0
32734,PENDIENTE,0,4000,,,,,,0,,,0,0
32735,PENDIENTE,0,4000,,,,,,0,,,0,0
32736,PENDIENTE,0,4000,,,,,,0,,,0,0
32737,PENDIENTE,0,4000,,,,,,0,,,0,0
32738,PENDIENTE,0,4000,,,,,,0,,,0,0
32739,PENDIENTE,0,4000,,,,,,0,,,0,0
32740,PENDIENTE,0,4000,,,,,,0,,,0,0
32741,PENDIENTE,0,4000,,,,,,0,,,0,0
32742,PENDIENTE,0,4000,,,,,,0,,,0,0
32743,PENDIENTE,0,4000,,,,,,0,,,0,0
32744,PENDIENTE,0,4000,,,,,,0,,,0,0
32745,PENDIENTE,0,4000,,,,,,0,,,0,0
32746,PENDIENTE,0,4000,,,,,,0,,,0,0
32747,PENDIENTE,0,4000,,,,,,0,,,0,0
32748,PENDIENTE,0,4000,,,,,,0,,,0,0
32749,PENDIENTE,0,4000,,,,,,0,,,0,0
32750,PENDIENTE,0,4000,,,,,,0,,,0,0
32751,PENDIENTE,0,4000,,,,,,0,,,0,0
32752,PENDIENTE,0,4000,,,,,,0,,,0,0
32753,PENDIENTE,0,4000,,,,,,0,,,0,0
32754,PENDIENTE,0,4000,,,,,,0,,,0,0
32755,PENDIENTE,0,4000,,,,,,0,,,0,0
32756,PENDIENTE,0,4000,,,,,,0,,,0,0
32757,PENDIENTE,0,4000,,,,,,0,,,0,0
32758,PENDIENTE,0,4000,,,,,,0,,,0,0
32759,PENDIENTE,0,4000,,,,,,0,,,0,0
32760,PENDIENTE,0,4000,,,,,,0,,,0,0
32761,PENDIENTE,0,4000,,,,,,0,,,0,0
32762,PENDIENTE,0,4000,,,,,,0,,,0,0
32763,PENDIENTE,0,4000,,,,,,0,,,0,0
32764,PENDIENTE,0,4000,,,,,,0,,,0,0
32765,PENDIENTE,0,4000,,,,,,0,,,0,0
32766,PENDIENTE,0,4000,,,,,,0,,,0,0
32767,PENDIENTE,0,4000,,,,,,0,,,0,0
32768,PENDIENTE,0,4000,,,,,,0,,,0,0
32769,PENDIENTE,0,4000,,,,,,0,,,0,0
32770,PENDIENTE,0,4000,,,,,,0,,,0,0
32771,PENDIENTE,0,4000,,,,,,0,,,0,0
32772,PENDIENTE,0,4000,,,,,,0,,,0,0
32773,PENDIENTE,0,4000,,,,,,0,,,0,0
32774,PENDIENTE,0,4000,,,,,,0,,,0,0
32775,PENDIENTE,0,4000,,,,,,0,,,0,0
32776,PENDIENTE,0,4000,,,,,,0,,,0,0
32777,PENDIENTE,0,4000,,,,,,0,,,0,0
32778,PENDIENTE,0,4000,,,,,,0,,,0,0
32779,PENDIENTE,0,4000,,,,,,0,,,0,0
32780,PENDIENTE,0,4000,,,,,,0,,,0,0
32781,PENDIENTE,0,4000,,,,,,0,,,0,0
32782,PENDIENTE,0,4000,,,,,,0,,,0,0
32783,PENDIENTE,0,4000,,,,,,0,,,0,0
32784,PENDIENTE,0,4000,,,,,,0,,,0,0
32785,PENDIENTE,0,4000,,,,,,0,,,0,0
32786,PENDIENTE,0,4000,,,,,,0,,,0,0
32787,PENDIENTE,0,4000,,,,,,0,,,0,0
32788,PENDIENTE,0,4000,,,,,,0,,,0,0
32789,PENDIENTE,0,4000,,,,,,0,,,0,0
32790,PENDIENTE,0,4000,,,,,,0,,,0,0
32791,PENDIENTE,0,4000,,,,,,0,,,0,0
32792,PENDIENTE,0,4000,,,,,,0,,,0,0
32793,PENDIENTE,0,4000,,,,,,0,,,0,0
32794,PENDIENTE,0,4000,,,,,,0,,,0,0
32795,PENDIENTE,0,4000,,,,,,0,,,0,0
32796,PENDIENTE,0,4000,,,,,,0,,,0,0
32797,PENDIENTE,0,4000,,,,,,0,,,0,0
32798,PENDIENTE,0,4000,,,,,,0,,,0,0
32799,PENDIENTE,0,4000,,,,,,0,,,0,0
32800,PENDIENTE,0,4000,,,,,,0,,,0,0
32801,PENDIENTE,0,4000,,,,,,0,,,0,0
32802,PENDIENTE,0,4000,,,,,,0,,,0,0
32803,PENDIENTE,0,4000,,,,,,0,,,0,0
32804,PENDIENTE,0,4000,,,,,,0,,,0,0
32805,PENDIENTE,0,4000,,,,,,0,,,0,0
32806,PENDIENTE,0,4000,,,,,,0,,,0,0
32807,PENDIENTE,0,4000,,,,,,0,,,0,0
32808,PENDIENTE,0,4000,,,,,,0,,,0,0
32809,PENDIENTE,0,4000,,,,,,0,,,0,0
32810,PENDIENTE,0,4000,,,,,,0,,,0,0
32811,PENDIENTE,0,4000,,,,,,0,,,0,0
32812,PENDIENTE,0,4000,,,,,,0,,,0,0
32813,PENDIENTE,0,4000,,,,,,0,,,0,0
32814,PENDIENTE,0,10,,,,,,0,,,0,0
32815,PENDIENTE,0,10,,,,,,0,,,0,0
32816,PENDIENTE,0,4000,,,,,,0,,,0,0
32817,PENDIENTE,0,4000,,,,,,0,,,0,0
32818,PENDIENTE,0,4000,,,,,,0,,,0,0
32819,PENDIENTE,0,4000,,,,,,0,,,0,0
32820,PENDIENTE,0,4000,,,,,,0,,,0,0
32821,PENDIENTE,0,4000,,,,,,0,,,0,0
32822,PENDIENTE,0,4000,,,,,,0,,,0,0
32823,PENDIENTE,0,4000,,,,,,0,,,0,0
32824,PENDIENTE,0,4000,,,,,,0,,,0,0
32825,PENDIENTE,0,4000,,,,,,0,,,0,0
32826,PENDIENTE,0,4000,,,,,,0,,,0,0
32827,PENDIENTE,0,4000,,,,,,0,,,0,0
32828,PENDIENTE,0,4000,,,,,,0,,,0,0
32829,PENDIENTE,0,4000,,,,,,0,,,0,0
32830,PENDIENTE,0,4000,,,,,,0,,,0,0
32831,PENDIENTE,0,4000,,,,,,0,,,0,0
32832,PENDIENTE,0,4000,,,,,,0,,,0,0
32833,PENDIENTE,0,4000,,,,,,0,,,0,0
32834,PENDIENTE,0,4000,,,,,,0,,,0,0
32835,PENDIENTE,0,4000,,,,,,0,,,0,0
32836,PENDIENTE,0,4000,,,,,,0,,,0,0
32837,PENDIENTE,0,4000,,,,,,0,,,0,0
32838,PENDIENTE,0,4000,,,,,,0,,,0,0
32839,PENDIENTE,0,4000,,,,,,0,,,0,0
32840,PENDIENTE,0,4000,,,,,,0,,,0,0
32841,PENDIENTE,0,4000,,,,,,0,,,0,0
32842,PENDIENTE,0,4000,,,,,,0,,,0,0
32843,PENDIENTE,0,4000,,,,,,0,,,0,0
32844,PENDIENTE,0,4000,,,,,,0,,,0,0
32845,PENDIENTE,0,4000,,,,,,0,,,0,0
32846,PENDIENTE,0,4000,,,,,,0,,,0,0
32847,PENDIENTE,0,4000,,,,,,0,,,0,0
32848,PENDIENTE,0,4000,,,,,,0,,,0,0
32849,PENDIENTE,0,4000,,,,,,0,,,0,0
32850,PENDIENTE,0,4000,,,,,,0,,,0,0
32851,PENDIENTE,0,4000,,,,,,0,,,0,0
32852,PENDIENTE,0,4000,,,,,,0,,,0,0
32853,PENDIENTE,0,4000,,,,,,0,,,0,0
32854,PENDIENTE,0,4000,,,,,,0,,,0,0
32855,PENDIENTE,0,4000,,,,,,0,,,0,0
32856,PENDIENTE,0,4000,,,,,,0,,,0,0
32857,PENDIENTE,0,4000,,,,,,0,,,0,0
32858,PENDIENTE,0,4000,,,,,,0,,,0,0
32859,PENDIENTE,0,4000,,,,,,0,,,0,0
32860,PENDIENTE,0,4000,,,,,,0,,,0,0
32861,PENDIENTE,0,4000,,,,,,0,,,0,0
32862,PENDIENTE,0,4000,,,,,,0,,,0,0
32863,PENDIENTE,0,4000,,,,,,0,,,0,0
32864,PENDIENTE,0,4000,,,,,,0,,,0,0
32865,PENDIENTE,0,4000,,,,,,0,,,0,0
32866,PENDIENTE,0,4000,,,,,,0,,,0,0
32867,PENDIENTE,0,4000,,,,,,0,,,0,0
32868,PENDIENTE,0,4000,,,,,,0,,,0,0
32869,PENDIENTE,0,4000,,,,,,0,,,0,0
32870,PENDIENTE,0,4000,,,,,,0,,,0,0
32871,PENDIENTE,0,4000,,,,,,0,,,0,0
32872,PENDIENTE,0,4000,,,,,,0,,,0,0
32873,PENDIENTE,0,4000,,,,,,0,,,0,0
32874,PENDIENTE,0,4000,,,,,,0,,,0,0
32875,PENDIENTE,0,4000,,,,,,0,,,0,0
32876,PENDIENTE,0,4000,,,,,,0,,,0,0
32877,PENDIENTE,0,4000,,,,,,0,,,0,0
32878,PENDIENTE,0,4000,,,,,,0,,,0,0
32879,PENDIENTE,0,4000,,,,,,0,,,0,0
32880,PENDIENTE,0,4000,,,,,,0,,,0,0
32881,PENDIENTE,0,4000,,,,,,0,,,0,0
32882,PENDIENTE,0,4000,,,,,,0,,,0,0
32883,PENDIENTE,0,4000,,,,,,0,,,0,0
32884,PENDIENTE,0,4000,,,,,,0,,,0,0
32885,PENDIENTE,0,4000,,,,,,0,,,0,0
32886,PENDIENTE,0,4000,,,,,,0,,,0,0
32887,PENDIENTE,0,4000,,,,,,0,,,0,0
32888,PENDIENTE,0,4000,,,,,,0,,,0,0
32889,PENDIENTE,0,4000,,,,,,0,,,0,0
32890,PENDIENTE,0,4000,,,,,,0,,,0,0
32891,PENDIENTE,0,4000,,,,,,0,,,0,0
32892,PENDIENTE,0,4000,,,,,,0,,,0,0
32893,PENDIENTE,0,4000,,,,,,0,,,0,0
32894,PENDIENTE,0,4000,,,,,,0,,,0,0
32895,PENDIENTE,0,4000,,,,,,0,,,0,0
32896,PENDIENTE,0,4000,,,,,,0,,,0,0
32897,PENDIENTE,0,4000,,,,,,0,,,0,0
32898,PENDIENTE,0,4000,,,,,,0,,,0,0
32899,PENDIENTE,0,4000,,,,,,0,,,0,0
32900,PENDIENTE,0,4000,,,,,,0,,,0,0
32901,PENDIENTE,0,4000,,,,,,0,,,0,0
32902,PENDIENTE,0,4000,,,,,,0,,,0,0
32903,PENDIENTE,0,4000,,,,,,0,,,0,0
32904,PENDIENTE,0,4000,,,,,,0,,,0,0
32905,PENDIENTE,0,4000,,,,,,0,,,0,0
32906,PENDIENTE,0,4000,,,,,,0,,,0,0
32907,PENDIENTE,0,4000,,,,,,0,,,0,0
32908,PENDIENTE,0,4000,,,,,,0,,,0,0
32909,PENDIENTE,0,4000,,,,,,0,,,0,0
32910,PENDIENTE,0,4000,,,,,,0,,,0,0
32911,PENDIENTE,0,4000,,,,,,0,,,0,0
32912,PENDIENTE,0,4000,,,,,,0,,,0,0
32913,PENDIENTE,0,4000,,,,,,0,,,0,0
32914,PENDIENTE,0,4000,,,,,,0,,,0,0
32915,PENDIENTE,0,4000,,,,,,0,,,0,0
32916,PENDIENTE,0,4000,,,,,,0,,,0,0
32917,PENDIENTE,0,4000,,,,,,0,,,0,0
32918,PENDIENTE,0,4000,,,,,,0,,,0,0
32919,PENDIENTE,0,4000,,,,,,0,,,0,0
32920,PENDIENTE,0,4000,,,,,,0,,,0,0
32921,PENDIENTE,0,4000,,,,,,0,,,0,0
32922,PENDIENTE,0,4000,,,,,,0,,,0,0
32923,PENDIENTE,0,4000,,,,,,0,,,0,0
32924,PENDIENTE,0,4000,,,,,,0,,,0,0
32925,PENDIENTE,0,4000,,,,,,0,,,0,0
32926,PENDIENTE,0,4000,,,,,,0,,,0,0
32927,PENDIENTE,0,4000,,,,,,0,,,0,0
32928,PENDIENTE,0,4000,,,,,,0,,,0,0
32929,PENDIENTE,0,4000,,,,,,0,,,0,0
32930,PENDIENTE,0,4000,,,,,,0,,,0,0
32931,PENDIENTE,0,4000,,,,,,0,,,0,0
32932,PENDIENTE,0,4000,,,,,,0,,,0,0
32933,PENDIENTE,0,4000,,,,,,0,,,0,0
32934,PENDIENTE,0,4000,,,,,,0,,,0,0
32935,PENDIENTE,0,4000,,,,,,0,,,0,0
32936,PENDIENTE,0,4000,,,,,,0,,,0,0
32937,PENDIENTE,0,4000,,,,,,0,,,0,0
32938,PENDIENTE,0,4000,,,,,,0,,,0,0
32939,PENDIENTE,0,4000,,,,,,0,,,0,0
32940,PENDIENTE,0,4000,,,,,,0,,,0,0
32941,PENDIENTE,0,4000,,,,,,0,,,0,0
32942,PENDIENTE,0,4000,,,,,,0,,,0,0
32943,PENDIENTE,0,4000,,,,,,0,,,0,0
32944,PENDIENTE,0,4000,,,,,,0,,,0,0
32945,PENDIENTE,0,4000,,,,,,0,,,0,0
32946,PENDIENTE,0,4000,,,,,,0,,,0,0
32947,PENDIENTE,0,4000,,,,,,0,,,0,0
32948,PENDIENTE,0,4000,,,,,,0,,,0,0
32949,PENDIENTE,0,4000,,,,,,0,,,0,0
32950,PENDIENTE,0,4000,,,,,,0,,,0,0
32951,PENDIENTE,0,4000,,,,,,0,,,0,0
32952,PENDIENTE,0,4000,,,,,,0,,,0,0
32953,PENDIENTE,0,4000,,,,,,0,,,0,0
32954,PENDIENTE,0,4000,,,,,,0,,,0,0
32955,PENDIENTE,0,4000,,,,,,0,,,0,0
32956,PENDIENTE,0,4000,,,,,,0,,,0,0
32957,PENDIENTE,0,4000,,,,,,0,,,0,0
32958,PENDIENTE,0,4000,,,,,,0,,,0,0
32959,PENDIENTE,0,4000,,,,,,0,,,0,0
32960,PENDIENTE,0,4000,,,,,,0,,,0,0
32961,PENDIENTE,0,4000,,,,,,0,,,0,0
32962,PENDIENTE,0,4000,,,,,,0,,,0,0
32963,PENDIENTE,0,4000,,,,,,0,,,0,0
32964,PENDIENTE,0,4000,,,,,,0,,,0,0
32965,PENDIENTE,0,4000,,,,,,0,,,0,0
32966,PENDIENTE,0,4000,,,,,,0,,,0,0
32967,PENDIENTE,0,4000,,,,,,0,,,0,0
32968,PENDIENTE,0,4000,,,,,,0,,,0,0
32969,PENDIENTE,0,4000,,,,,,0,,,0,0
32970,PENDIENTE,0,4000,,,,,,0,,,0,0
32971,PENDIENTE,0,4000,,,,,,0,,,0,0
32972,PENDIENTE,0,4000,,,,,,0,,,0,0
32973,PENDIENTE,0,4000,,,,,,0,,,0,0
32974,PENDIENTE,0,4000,,,,,,0,,,0,0
32975,PENDIENTE,0,4000,,,,,,0,,,0,0
32976,PENDIENTE,0,4000,,,,,,0,,,0,0
32977,PENDIENTE,0,4000,,,,,,0,,,0,0
32978,PENDIENTE,0,4000,,,,,,0,,,0,0
32979,PENDIENTE,0,4000,,,,,,0,,,0,0
32980,PENDIENTE,0,4000,,,,,,0,,,0,0
32981,PENDIENTE,0,4000,,,,,,0,,,0,0
32982,PENDIENTE,0,4000,,,,,,0,,,0,0
32983,PENDIENTE,0,4000,,,,,,0,,,0,0
32984,PENDIENTE,0,4000,,,,,,0,,,0,0
32985,PENDIENTE,0,4000,,,,,,0,,,0,0
32986,PENDIENTE,0,4000,,,,,,0,,,0,0
32987,PENDIENTE,0,4000,,,,,,0,,,0,0
32988,PENDIENTE,0,4000,,,,,,0,,,0,0
32989,PENDIENTE,0,4000,,,,,,0,,,0,0
32990,PENDIENTE,0,4000,,,,,,0,,,0,0
32991,PENDIENTE,0,4000,,,,,,0,,,0,0
32992,PENDIENTE,0,4000,,,,,,0,,,0,0
32993,PENDIENTE,0,4000,,,,,,0,,,0,0
32994,PENDIENTE,0,4000,,,,,,0,,,0,0
32995,PENDIENTE,0,4000,,,,,,0,,,0,0
32996,PENDIENTE,0,4000,,,,,,0,,,0,0
32997,PENDIENTE,0,4000,,,,,,0,,,0,0
32998,PENDIENTE,0,4000,,,,,,0,,,0,0
32999,PENDIENTE,0,4000,,,,,,0,,,0,0
33000,PENDIENTE,0,4000,,,,,,0,,,0,0
33001,PENDIENTE,0,4000,,,,,,0,,,0,0
33002,PENDIENTE,0,4000,,,,,,0,,,0,0
33003,PENDIENTE,0,4000,,,,,,0,,,0,0
33004,PENDIENTE,0,4000,,,,,,0,,,0,0
33005,PENDIENTE,0,4000,,,,,,0,,,0,0
33006,PENDIENTE,0,4000,,,,,,0,,,0,0
33007,PENDIENTE,0,4000,,,,,,0,,,0,0
33008,PENDIENTE,0,4000,,,,,,0,,,0,0
33009,PENDIENTE,0,4000,,,,,,0,,,0,0
33010,PENDIENTE,0,4000,,,,,,0,,,0,0
33011,PENDIENTE,0,4000,,,,,,0,,,0,0
33012,PENDIENTE,0,4000,,,,,,0,,,0,0
33013,PENDIENTE,0,4000,,,,,,0,,,0,0
33014,PENDIENTE,0,4000,,,,,,0,,,0,0
33015,PENDIENTE,0,4000,,,,,,0,,,0,0
33016,PENDIENTE,0,4000,,,,,,0,,,0,0
33017,PENDIENTE,0,4000,,,,,,0,,,0,0
33018,PENDIENTE,0,4000,,,,,,0,,,0,0
33019,PENDIENTE,0,4000,,,,,,0,,,0,0
33020,LISTO,4800,0,[],[],[],[],,4,,raul espindola,0,0
33021,PENDIENTE,0,4800,,,,,,0,,,0,0
33022,PENDIENTE,1000,3800,"[""PLACA 950*780 09B""]",[1512],[1512],[0],,2,,marco ordenes,0,0
33023,PENDIENTE,0,4800,,,,,,0,,,0,0
33024,PENDIENTE,0,4000,,,,,,0,,,0,0
33025,PENDIENTE,0,4000,,,,,,0,,,0,0
33026,PENDIENTE,0,4000,,,,,,0,,,0,0
33027,PENDIENTE,0,4000,,,,,,0,,,0,0
33028,PENDIENTE,0,4000,,,,,,0,,,0,0
33029,PENDIENTE,0,4000,,,,,,0,,,0,0
33030,PENDIENTE,0,4000,,,,,,0,,,0,0
33031,PENDIENTE,0,4000,,,,,,0,,,0,0
33032,PENDIENTE,0,4000,,,,,,0,,,0,0
33033,PENDIENTE,0,4000,,,,,,0,,,0,0
33034,PENDIENTE,0,4000,,,,,,0,,,0,0
33035,PENDIENTE,0,4000,,,,,,0,,,0,0
33036,PENDIENTE,0,4000,,,,,,0,,,0,0
33037,PENDIENTE,0,4000,,,,,,0,,,0,0
33038,PENDIENTE,0,4000,,,,,,0,,,0,0
33039,PENDIENTE,0,4000,,,,,,0,,,0,0
33040,PENDIENTE,0,4000,,,,,,0,,,0,0
33041,PENDIENTE,0,4000,,,,,,0,,,0,0
33042,PENDIENTE,0,4000,,,,,,0,,,0,0
33043,PENDIENTE,0,4000,,,,,,0,,,0,0
33044,PENDIENTE,0,4000,,,,,,0,,,0,0
33045,PENDIENTE,0,4000,,,,,,0,,,0,0
33046,PENDIENTE,0,4000,,,,,,0,,,0,0
33047,PENDIENTE,0,4000,,,,,,0,,,0,0
33048,PENDIENTE,0,4000,,,,,,0,,,0,0
33049,PENDIENTE,0,4000,,,,,,0,,,0,0
33050,PENDIENTE,0,4000,,,,,,0,,,0,0
33051,LISTO,3000,0,"[""PLACA 950*780 09B""]",[3515],[3507],[8],,4,,marco ordenes,0,0
33052,LISTO,3000,0,[],[],[],[],,4,,raul espindola,0,0
33053,PENDIENTE,0,3000,,,,,,0,,,0,0
33054,PENDIENTE,0,4000,,,,,,0,,,0,0
33055,PENDIENTE,0,4000,,,,,,0,,,0,0
33056,PENDIENTE,0,4000,,,,,,0,,,0,0
33057,PENDIENTE,0,4000,,,,,,0,,,0,0
33058,PENDIENTE,0,4000,,,,,,0,,,0,0
33059,PENDIENTE,0,4000,,,,,,0,,,0,0
33060,PENDIENTE,0,4000,,,,,,0,,,0,0
33061,PENDIENTE,0,4000,,,,,,0,,,0,0
33062,PENDIENTE,0,4000,,,,,,0,,,0,0
33063,PENDIENTE,0,4000,,,,,,0,,,0,0
33064,PENDIENTE,0,4000,,,,,,0,,,0,0
33065,PENDIENTE,0,4000,,,,,,0,,,0,0
33066,PENDIENTE,0,4000,,,,,,0,,,0,0
33067,PENDIENTE,0,4000,,,,,,0,,,0,0
33068,PENDIENTE,0,4000,,,,,,0,,,0,0
33069,PENDIENTE,0,4000,,,,,,0,,,0,0
33070,PENDIENTE,0,4000,,,,,,0,,,0,0
33071,PENDIENTE,0,4000,,,,,,0,,,0,0
33072,PENDIENTE,0,4000,,,,,,0,,,0,0
33073,PENDIENTE,0,4000,,,,,,0,,,0,0
33074,PENDIENTE,0,4000,,,,,,0,,,0,0
33075,PENDIENTE,0,4000,,,,,,0,,,0,0
33076,PENDIENTE,0,4000,,,,,,0,,,0,0
33077,PENDIENTE,0,4000,,,,,,0,,,0,0
33078,PENDIENTE,0,4000,,,,,,0,,,0,0
33079,PENDIENTE,0,4000,,,,,,0,,,0,0
33080,PENDIENTE,0,4000,,,,,,0,,,0,0
33081,PENDIENTE,0,4000,,,,,,0,,,0,0
33082,PENDIENTE,0,4000,,,,,,0,,,0,0
33083,PENDIENTE,0,4000,,,,,,0,,,0,0
33084,PENDIENTE,0,4000,,,,,,0,,,0,0
33085,PENDIENTE,0,4000,,,,,,0,,,0,0
33086,PENDIENTE,0,4000,,,,,,0,,,0,0
33087,PENDIENTE,0,4000,,,,,,0,,,0,0
33088,PENDIENTE,0,4000,,,,,,0,,,0,0
33089,PENDIENTE,0,4000,,,,,,0,,,0,0
33090,PENDIENTE,0,4000,,,,,,0,,,0,0
33091,PENDIENTE,0,4000,,,,,,0,,,0,0
